Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor,Date,MarketShare
ScheduledDomestic,Total Domestic,2025,5,98457,182090.021,90342.36,14054824.0,13769149.246,16405785.099,83.93,68226.08,3297.788,71523.868,1240286.751,79533.945,3136.38,1322957.075,1791773.865,73.84,2025-05-01,50.0
ScheduledDomestic,Total Domestic,2025,6,95521,175473.755,86720.755,13604312.0,13317972.69,15760656.534,84.5,75053.481,3173.362,78226.843,1203476.494,88597.326,2930.738,1295004.558,1733594.453,74.7,2025-06-01,50.0
ScheduledDomestic,Total Domestic,2025,7,89217,162530.918,81037.699,12605312.0,12210208.631,14737555.593,82.85,74299.67,3566.045,77865.715,1102227.728,87752.931,3280.586,1193261.245,1623218.081,73.51,2025-07-01,50.0
ScheduledDomestic,Total Domestic,2025,8,89251,167154.51,82108.957,12948637.0,12768528.565,15185112.009,84.09,73116.582,3252.608,76369.19,1152572.973,86439.142,3024.76,1242036.876,1666639.085,74.52,2025-08-01,50.0
ScheduledDomestic,Total Domestic,2025,9,90112,164990.93,82327.534,12643541.0,12302500.969,15106276.376,81.44,79670.365,3495.771,83166.137,1108380.329,93786.065,3254.183,1205420.578,1674680.255,71.98,2025-09-01,50.0
ScheduledDomestic,Total Domestic,2025,10,99096,181600.032,91660.896,14028094.0,13784484.943,16939757.261,81.37,79544.969,3340.312,82885.281,1239245.468,94700.835,3149.603,1337095.906,1872649.66,71.4,2025-10-01,50.0
ScheduledDomestic,Total Domestic,2025,11,99276,181314.48,91780.058,15236646.0,15007129.837,16963109.891,88.47,84564.879,3552.705,88117.585,1350151.919,101227.806,3317.14,1454696.865,1872084.189,77.7,2025-11-01,50.0
ScheduledDomestic,Total Domestic,2025,12,93311,170659.34,86376.314,14306483.0,14154616.054,15930539.37,88.85,79493.378,3524.289,83017.667,1279397.619,95408.971,3280.353,1378086.943,1746790.323,78.89,2025-12-01,50.0
ScheduledDomestic,Total Domestic,2026,1,98232,181208.133,91342.903,15247188.0,14907623.274,17046605.271,87.45,81086.678,3654.407,84741.085,1344334.95,96265.721,3446.945,1444047.616,1868571.539,77.28,2026-01-01,50.0
ScheduledDomestic,Total Domestic,2026,2,89694,165521.547,83735.523,14064693.0,13878898.435,15539012.677,89.32,85205.805,4407.891,89613.696,1249060.77,102562.545,4236.51,1355859.825,1758691.363,77.09,2026-02-01,50.0
ScheduledDomestic,Total Domestic,2026,3,98992,181669.353,91913.082,14369830.0,14227485.706,17054448.542,83.42,92545.169,4108.865,96654.034,1279913.085,111983.403,3859.729,1395756.216,1930029.679,72.32,2026-03-01,50.0
ScheduledDomestic,Total Domestic,2026,4,97083,178050.577,89659.69,13814816.0,13694532.982,16709881.495,81.95,70666.763,4027.23,74693.994,1230317.896,81612.552,3886.28,1315816.728,1887238.566,69.72,2026-04-01,50.0
ScheduledDomestic,TruJet,2015,7,144,190.0,58.3,8345.0,3391.0,4200.0,80.738,0.0,0.0,0.0,329.501,0.0,0.0,329.501,419.961,78.46,2015-07-01,0.06183504174402531
ScheduledDomestic,TruJet,2015,8,300,418.04,128.0,17932.0,7723.0,9223.0,83.736,0.0,0.0,0.0,748.344,0.0,0.0,748.344,922.306,81.138,2015-08-01,0.1331182101881011
ScheduledDomestic,TruJet,2015,9,340,466.29,146.0,19321.0,6287.0,7963.0,78.953,0.0,0.0,0.0,825.693,0.0,0.0,825.693,1049.659,78.663,2015-09-01,0.14554813740419142
ScheduledDomestic,TruJet,2015,10,421,562.36,176.0,22565.0,9591.0,12653.0,75.8,0.0,0.0,0.0,931.641,0.0,0.0,931.641,1265.342,73.628,2015-10-01,0.16098334462678046
ScheduledDomestic,TruJet,2015,11,454,614.87,187.0,25789.0,10722.0,13460.0,79.658,0.0,0.0,0.0,1044.125,0.0,0.0,1044.125,1346.026,77.571,2015-11-01,0.17689027864145743
ScheduledDomestic,TruJet,2015,12,470,652.19,212.0,27938.0,12636.0,15274.0,82.729,0.0,0.0,0.0,1229.0,0.0,0.0,1229.0,1527.0,80.485,2015-12-01,0.18200955012669917
ScheduledDomestic,TruJet,2016,1,486,694.17,220.0,29163.0,13182.0,15861.0,83.11,0.0,0.0,0.0,1283.0,0.0,0.0,1283.0,1583.0,81.049,2016-01-01,0.19133619625767578
ScheduledDomestic,TruJet,2016,2,450,650.916,204.0,25585.0,11608.0,14720.0,78.859,0.0,0.0,0.0,1139.0,0.0,0.0,1139.0,1472.0,77.378,2016-02-01,0.17186036273317692
ScheduledDomestic,TruJet,2016,3,496,708.9,227.0,27950.0,12695.0,16298.0,77.893,0.0,0.0,0.0,1241.0,0.0,0.0,1241.0,1630.0,76.135,2016-03-01,0.1783571538512
ScheduledDomestic,TruJet,2016,4,588,836.49,264.0,32830.0,14684.0,18812.0,78.057,0.0,0.0,0.0,1430.0,0.0,0.0,1430.0,1881.0,76.023,2016-04-01,0.20786532504995606
ScheduledDomestic,TruJet,2016,5,719,1024.38,319.0,40842.0,18372.0,22767.0,80.696,0.0,0.0,0.0,1773.0,0.0,0.0,1773.0,2277.0,77.866,2016-05-01,0.23680966896858666
ScheduledDomestic,TruJet,2016,6,598,833.083,268.0,34524.0,15548.0,19201.0,80.975,0.0,0.0,0.0,1508.0,0.0,0.0,1508.0,1920.0,78.542,2016-06-01,0.2175756835540538
ScheduledDomestic,TruJet,2016,7,523,725.866,228.0,29327.0,12939.0,16300.0,79.38,0.0,0.0,0.0,1206.0,0.0,0.0,1206.0,1630.0,73.988,2016-07-01,0.17301593313503785
ScheduledDomestic,TruJet,2016,8,559,725.867,238.0,30534.0,13144.0,16921.0,77.679,0.0,0.0,0.0,1278.0,0.0,0.0,1278.0,1692.0,75.532,2016-08-01,0.18284887822267107
ScheduledDomestic,TruJet,2016,9,619,705.866,270.0,32677.0,14523.0,19213.0,75.589,0.0,0.0,0.0,1426.0,0.0,0.0,1426.0,1921.0,74.232,2016-09-01,0.19928293028909044
ScheduledDomestic,TruJet,2016,10,728,1011.65,320.0,39022.0,17304.0,22838.0,75.768,0.0,0.0,0.0,1674.0,0.0,0.0,1674.0,2284.0,73.292,2016-10-01,0.22581681951633234
ScheduledDomestic,TruJet,2016,11,709,1009.316,316.0,40965.0,18287.0,22510.0,81.239,0.0,0.0,0.0,1786.0,0.0,0.0,1786.0,2251.0,79.343,2016-11-01,0.2290724057808671
ScheduledDomestic,TruJet,2016,12,550,817.433,264.0,31059.0,14837.0,18764.0,79.072,0.0,0.0,0.0,1438.0,0.0,0.0,1438.0,1876.0,76.652,2016-12-01,0.1631894015316759
ScheduledDomestic,TruJet,2017,1,621,874.916,279.0,33031.0,14782.0,19773.0,74.759,0.0,0.0,0.0,1434.0,0.0,0.0,1434.0,1977.0,72.534,2017-01-01,0.1755963169800857
ScheduledDomestic,TruJet,2017,2,701,970.7,309.0,38779.0,16980.0,22048.0,77.014,0.0,0.0,0.0,1660.0,0.0,0.0,1660.0,2205.0,75.283,2017-02-01,0.22816974666503487
ScheduledDomestic,TruJet,2017,3,758,1054.583,331.0,41219.0,17911.0,23582.0,75.952,0.0,0.0,0.0,1751.0,0.0,0.0,1751.0,2358.0,74.258,2017-03-01,0.23244800189120945
ScheduledDomestic,TruJet,2017,4,903,1248.9,388.57,47846.0,20604.0,27622.0,74.593,0.0,0.0,0.0,2008.0,0.0,0.0,2008.0,2762.0,72.701,2017-04-01,0.26724905952304484
ScheduledDomestic,TruJet,2017,5,903,1222.883,383.92,51103.0,21940.0,27329.0,80.281,0.0,0.0,0.0,2114.0,0.0,0.0,2114.0,2733.0,77.351,2017-05-01,0.25618113499627404
ScheduledDomestic,TruJet,2017,6,781,1061.05,328.0,41730.0,17603.0,23263.0,75.67,0.0,0.0,0.0,1732.0,0.0,0.0,1732.0,2360.0,73.39,2017-06-01,0.22287823445828892
ScheduledDomestic,TruJet,2017,7,780,1041.833,326.012,44254.0,18563.0,23007.0,80.684,0.0,0.0,0.0,1803.52,0.0,0.0,1803.52,2346.091,76.873,2017-07-01,0.23635021939061976
ScheduledDomestic,TruJet,2017,8,786,1047.65,327.576,46586.0,19229.0,23113.0,83.196,0.0,0.0,0.0,1869.0,0.0,0.0,1869.0,2356.0,79.329,2017-08-01,0.2463446094891165
ScheduledDomestic,TruJet,2017,9,775,1018.7,318.932,40860.0,16752.0,22530.0,74.354,0.0,0.0,0.0,1576.883,0.0,0.0,1576.883,2295.425,68.697,2017-09-01,0.21842541894540615
ScheduledDomestic,TruJet,2017,10,813,1053.866,322.0,37466.0,15009.0,22832.0,65.737,0.0,0.0,0.0,1459.89,0.0,0.0,1459.89,2487.038,58.7,2017-10-01,0.18379027286080993
ScheduledDomestic,TruJet,2017,11,594,775.666,233.0,28708.0,11383.0,16608.0,68.539,0.0,0.0,0.0,1232.855,0.0,0.0,1232.855,1931.04,63.844,2017-11-01,0.14024480114017052
ScheduledDomestic,TruJet,2017,12,560,705.883,202.0,29421.0,10859.0,14350.0,75.672,0.0,0.0,0.0,1047.402,0.0,0.0,1047.402,1457.878,71.844,2017-12-01,0.1342255240639662
ScheduledDomestic,TruJet,2018,1,617,758.166,219.0,32892.0,11938.0,15509.0,76.975,0.0,0.0,0.0,1192.423,0.0,0.0,1192.423,1578.701,75.532,2018-01-01,0.14365687547431402
ScheduledDomestic,TruJet,2018,2,568,716.9,201.7,30606.0,11033.0,14338.0,76.949,0.0,0.0,0.0,1078.562,0.0,0.0,1078.562,1452.751,74.243,2018-02-01,0.14274910922895426
ScheduledDomestic,TruJet,2018,3,846,1031.95,295.0,42651.0,15114.1,20997.9,71.979,0.0,0.0,0.0,1471.751,0.0,0.0,1471.751,2124.461,69.276,2018-03-01,0.1847189993999913
ScheduledDomestic,TruJet,2018,4,950,1183.483,337.0,52947.0,18909.1,23717.4,79.727,0.0,0.0,0.0,1835.609,0.0,0.0,1835.609,2431.562,75.491,2018-04-01,0.23069587045372672
ScheduledDomestic,TruJet,2018,5,980,1239.3,349.0,56818.0,20529.5,24827.8,82.688,0.0,0.0,0.0,1925.336,0.0,0.0,1925.336,2511.706,76.655,2018-05-01,0.24037464904996636
ScheduledDomestic,TruJet,2018,6,938,1185.833,333.0,52173.0,18740.5,23724.1,78.994,0.0,0.0,0.0,1945.931,0.0,0.0,1945.931,2401.164,81.041,2018-06-01,0.2310924983901526
ScheduledDomestic,TruJet,2018,7,980,1230.117,349.0,51402.0,18556.3,24820.5,74.762,0.0,0.0,0.0,1807.14,0.0,0.0,1807.14,2511.727,71.948,2018-07-01,0.22045761961526408
ScheduledDomestic,TruJet,2018,8,948,1164.083,334.0,50627.0,18001.07,23772.3,75.723,0.0,0.0,0.0,1752.319,0.0,0.0,1752.319,2404.454,72.878,2018-08-01,0.22363297952791078
ScheduledDomestic,TruJet,2018,9,938,1158.3,333.0,50203.0,18040.295,23714.406,76.073,0.0,0.0,0.0,1765.795,0.0,0.0,1765.795,2398.493,73.621,2018-09-01,0.22089184637476542
ScheduledDomestic,TruJet,2018,10,984,1234.466,350.0,56337.0,20281.443,24822.468,81.706,0.0,0.0,0.0,1964.803,0.0,0.0,1964.803,2521.901,77.91,2018-10-01,0.23860727251350275
ScheduledDomestic,TruJet,2018,11,955,1203.967,340.0,52696.0,19005.415,24115.256,78.811,0.0,0.0,0.0,1846.307,0.0,0.0,1846.307,2450.002,75.359,2018-11-01,0.22701021821688935
ScheduledDomestic,TruJet,2018,12,1009,1278.167,360.774,57038.0,20583.199,25622.42,80.333,0.0,0.0,0.0,1997.731,0.0,0.0,1997.731,2597.573,76.908,2018-12-01,0.22545002652213747
ScheduledDomestic,TruJet,2019,1,1064,1337.05,382.432,58143.0,21171.632,27132.828,78.03,0.0,0.0,0.0,2059.802,0.0,0.0,2059.802,2753.51,74.806,2019-01-01,0.23314881015632674
ScheduledDomestic,TruJet,2019,2,966,1209.817,343.0,51164.0,18471.718,24335.824,75.903,0.0,0.0,0.0,1826.834,0.0,0.0,1826.834,2469.154,73.986,2019-02-01,0.22595847970979943
ScheduledDomestic,TruJet,2019,3,1073,1335.8,377.0,53946.0,19170.635,26175.664,73.238,0.0,0.0,0.0,1887.963,0.0,0.0,1887.963,2710.994,69.641,2019-03-01,0.23337454065716223
ScheduledDomestic,TruJet,2019,4,1146,1453.233,412.0,57496.0,20760.5,28595.87,72.6,0.0,0.0,0.0,2076.05,0.0,0.0,2076.05,2962.829,70.07,2019-04-01,0.2621278346424528
ScheduledDomestic,TruJet,2019,5,1216,1548.817,431.0,64218.0,22868.0,30005.0,76.214,0.0,0.0,0.0,2227.753,0.0,0.0,2227.753,3043.687,73.193,2019-05-01,0.26423356835300005
ScheduledDomestic,TruJet,2019,6,1178,1499.383,431.0,63765.0,22619.0,28996.0,78.007,0.0,0.0,0.0,2203.217,0.0,0.0,2203.217,2941.587,74.899,2019-06-01,0.2659231744133238
ScheduledDomestic,TruJet,2019,7,1308,1748.383,485.0,67970.0,25406.0,33865.0,75.021,0.0,0.0,0.0,2540.585,0.0,0.0,2540.585,3484.876,72.903,2019-07-01,0.28645627000810864
ScheduledDomestic,TruJet,2019,8,1141,1483.167,414.0,61277.0,22471.0,28883.0,77.8,0.0,0.0,0.0,2022.41,0.0,0.0,2022.41,2980.224,67.861,2019-08-01,0.2606038820992092
ScheduledDomestic,TruJet,2019,9,1186,1532.77,427.0,55773.0,20154.0,29423.0,68.497,0.0,0.0,0.0,1914.66,0.0,0.0,1914.66,3001.18,63.797,2019-09-01,0.2427431450838257
ScheduledDomestic,TruJet,2019,10,1246,1592.31,448.0,63810.0,22807.0,31027.0,73.507,0.0,0.0,0.0,2166.711,0.0,0.0,2166.711,3164.769,68.463,2019-10-01,0.25980741434417054
ScheduledDomestic,TruJet,2019,11,1493,2025.19,560.0,81116.0,30311.0,39238.0,77.249,0.0,0.0,0.0,2879.551,0.0,0.0,2879.551,4002.276,71.948,2019-11-01,0.31415628109233557
ScheduledDomestic,TruJet,2019,12,1568,2094.7,587.0,87087.0,31972.09,41131.0,77.732,0.0,0.0,0.0,3037.348,0.0,0.0,3037.348,4195.396,72.397,2019-12-01,0.3354555573291687
ScheduledDomestic,TruJet,2020,1,1558,2041.1,579.0,86826.0,32127.448,40589.408,79.152,,,,3052.108,,,3052.108,4140.12,73.72,2020-01-01,0.340558463163746
ScheduledDomestic,TruJet,2020,2,1554,2016.95,569.03,90489.0,33831.0,40574.0,83.381,,,,3213.991,,,3213.991,4138.633,77.658,2020-02-01,0.36691180435911774
ScheduledDomestic,TruJet,2020,3,1134,1418.0,412.0,56626.0,21036.0,29691.0,70.85,,,,1998.484,,,1998.484,3028.514,65.989,2020-03-01,0.36600739745251715
ScheduledDomestic,TruJet,2020,5,92,108.22,31.54,1548.0,506.32,2230.45,22.7,,,,48.1,,,48.1,227.505,21.142,2020-05-01,0.27800026578836784
ScheduledDomestic,TruJet,2020,6,781,925.37,267.0,15125.0,5337.0,19403.0,27.506,,,,506.988,,,506.988,1979.139,25.617,2020-06-01,0.39078335203495423
ScheduledDomestic,TruJet,2020,7,420,497.37,145.0,10093.0,3525.0,10526.0,33.489,,,,334.9,,,334.9,1073.611,31.194,2020-07-01,0.2451260761151318
ScheduledDomestic,TruJet,2020,8,214,257.0,70.0,7394.0,2554.108,5262.363,48.535,,,,242.64,,,242.64,536.761,45.205,2020-08-01,0.13081409749241724
ScheduledDomestic,TruJet,2020,9,414,514.9,149.0,10075.0,3773.0,10586.0,35.641,,,,358.468,,,358.468,1079.811,33.197,2020-09-01,0.127865487791289
ScheduledDomestic,TruJet,2020,10,902,1094.87,331.525,28865.0,10836.296,23989.37,45.171,,,,1029.448,,,1029.448,2446.916,42.071,2020-10-01,0.2739292606747476
ScheduledDomestic,TruJet,2020,11,682,877.37,257.016,28044.0,10744.237,18264.684,58.825,,,,1020.703,,,1020.703,1862.998,54.788,2020-11-01,0.22107691354429554
ScheduledDomestic,TruJet,2020,12,994,1245.0,365.0,41649.0,15814.917,25985.11,60.861,,,,1502.417,,,1502.417,2650.481,56.685,2020-12-01,0.28503035286852124
ScheduledDomestic,TruJet,2021,1,1002,1256.85,367.0,44886.0,16923.337,26054.042,64.955,,,,1607.717,,,1607.717,2657.512,60.497,2021-01-01,0.2913153674794802
ScheduledDomestic,TruJet,2021,2,917,1144.57,336.639,47505.0,18083.723,23841.445,75.85,,,,1717.954,,,1717.954,2431.827,70.645,2021-02-01,0.3047050617921725
ScheduledDomestic,TruJet,2021,3,1020,1273.18,374.0,42678.0,15975.497,26678.817,59.881,,,,1517.672,,,1517.672,2721.239,55.771,2021-03-01,0.2740227369913359
ScheduledDomestic,TruJet,2021,4,864,1072.83,327.0,23962.0,9205.0,22797.0,40.378,,,,874.0,,,874.0,2325.0,37.591,2021-04-01,0.2121494469877824
ScheduledDomestic,TruJet,2021,5,661,820.31,258.0,11813.0,4636.983,18027.876,25.721,,,,440.0,,,440.0,1838.843,23.928,2021-05-01,0.2899077831638012
ScheduledDomestic,TruJet,2021,6,312,415.35,130.0,10762.0,4554.156,9265.944,49.149,,,,432.645,,,432.645,945.0,45.783,2021-06-01,0.177670329583249
ScheduledDomestic,TruJet,2021,7,421,563.38,175.0,13361.0,5512.646,12408.475,44.426,,,,523.0,,,523.0,1265.664,41.322,2021-07-01,0.13640176214619867
ScheduledDomestic,TruJet,2021,8,728,959.11,280.0,26823.0,10462.787,20251.167,51.665,,,,993.0,,,993.0,2066.0,48.064,2021-08-01,0.20494170587782257
ScheduledDomestic,TruJet,2021,9,401,522.07,150.0,14557.0,5551.13,10673.396,52.009,,,,527.0,,,527.0,1088.686,48.407,2021-09-01,0.10560982071940334
ScheduledDomestic,TruJet,2021,10,431,565.01,166.0,18674.0,7298.928,11797.289,61.87,,,,693.0,,,693.0,1203.323,57.59,2021-10-01,0.10629379481939276
ScheduledDomestic,TruJet,2021,11,209,275.15,80.0,10596.0,4106.641,5666.414,72.473,,,,390.0,,,390.0,577.974,67.477,2021-11-01,0.05059575595388279
ScheduledDomestic,TruJet,2021,12,207,206.54,77.0,9530.0,3590.105,5361.692,66.958,,,,341.0,,,341.0,547.0,62.34,2021-12-01,0.04271213927402271
ScheduledDomestic,TruJet,2022,1,188,229.34,71.0,5415.0,2049.989,4812.792,42.595,,,,194.0,,,194.0,491.0,39.511,2022-01-01,0.04223487457217203
ScheduledDomestic,TruJet,2022,2,64,79.46,23.2,2056.0,803.0,1575.0,50.984,,,,76.24,,,76.24,161.0,47.354,2022-02-01,0.013358050057343456
ScheduledDomestic,Vistara,2015,1,216,291.16,206.0,14999.0,13843.0,30480.0,45.417,0.0,0.0,0.0,1038.0,0.0,0.0,1038.0,2971.845,34.928,2015-01-01,0.12064170868361307
ScheduledDomestic,Vistara,2015,2,386,574.32,373.0,33317.0,32325.0,55183.0,58.578,670.0,0.0,670.0,2424.381,704.118,0.0,3128.499,5592.885,55.937,2015-02-01,0.278165777352161
ScheduledDomestic,Vistara,2015,3,702,1115.16,732.0,52603.0,58080.0,108297.0,53.63,1287.0,0.0,1287.0,4356.0,1420.7,0.0,5776.7,10976.1,52.63,2015-03-01,0.4207663718377131
ScheduledDomestic,Vistara,2015,4,814,1285.01,833.0,79415.0,83024.0,123352.0,67.307,1401.0,0.0,1401.0,6226.784,1577.248,0.0,7804.032,12501.885,62.423,2015-04-01,0.6072897404089668
ScheduledDomestic,Vistara,2015,5,907,,913.0,93037.0,96151.0,135196.0,71.12,1599.0,0.0,1599.0,7211.291,1787.539,0.0,8998.83,13702.32,65.674,2015-05-01,0.6554540765077093
ScheduledDomestic,Vistara,2015,6,982,1540.56,986.0,84313.0,86520.0,145985.0,59.266,1694.742,0.0,1694.742,6489.017,1918.391,0.0,8407.408,14795.76,56.823,2015-06-01,0.6417644629351014
ScheduledDomestic,Vistara,2015,7,1063,1686.45,1071.0,94871.0,95612.0,158522.0,60.315,1972.0,0.0,1972.0,7170.891,2294.077,0.0,9464.968,16066.44,58.911,2015-07-01,0.7029781000955572
ScheduledDomestic,Vistara,2015,8,1079,1672.38,1074.0,99070.0,100029.0,159022.0,62.903,1682.0,0.0,1682.0,7502.161,1924.141,0.0,9426.302,16117.14,58.486,2015-08-01,0.7354461902372952
ScheduledDomestic,Vistara,2015,9,1068,1622.14,1056.0,97578.0,97475.0,156247.0,62.385,1486.0,0.0,1486.0,7310.641,1698.094,0.0,9008.735,15835.86,56.888,2015-09-01,0.7350704493362761
ScheduledDomestic,Vistara,2015,10,1250,1921.25,1262.0,122815.0,125179.0,186760.0,67.027,2151.0,0.0,2151.0,9388.418,2418.551,0.0,11806.969,18928.425,62.377,2015-10-01,0.8761874349806357
ScheduledDomestic,Vistara,2015,11,1268,1979.86,1297.0,136357.0,138517.0,191935.0,72.169,1754.0,0.0,1754.0,10388.797,1978.374,0.0,12367.171,19452.84,63.575,2015-11-01,0.9352913150844627
ScheduledDomestic,Vistara,2015,12,1374,2233.97,1440.0,158348.0,165414.0,213191.0,77.59,1751.0,0.0,1751.0,12406.0,1982.0,0.0,14388.0,21607.0,66.59,2015-12-01,1.031600266427896
ScheduledDomestic,Vistara,2016,1,1347,2240.0,1438.0,150066.0,159221.0,212803.0,74.821,1684.0,0.0,1684.0,11942.0,1912.0,0.0,13854.0,21568.0,64.234,2016-01-01,0.9845714647877233
ScheduledDomestic,Vistara,2016,2,1341,2173.08,1390.0,148657.0,151970.0,205711.0,73.875,1610.0,0.0,1610.0,11398.0,1849.0,0.0,13247.0,20849.0,63.538,2016-02-01,0.9985634529148283
ScheduledDomestic,Vistara,2016,3,1427,2311.23,1475.0,158084.0,163102.0,218315.0,74.709,1630.0,0.0,1630.0,12233.0,1842.0,0.0,14075.0,22121.0,63.627,2016-03-01,1.0087804046301645
ScheduledDomestic,Vistara,2016,4,1548,2476.65,1586.0,182880.0,187761.0,241145.0,77.862,1914.0,0.0,1914.0,14082.0,1914.0,0.0,15996.0,23785.0,67.252,2016-04-01,1.1579168640004862
ScheduledDomestic,Vistara,2016,5,1797,2879.23,1824.0,221225.0,223694.0,279241.0,80.108,1795.0,0.0,1795.0,16777.0,2123.0,0.0,18900.0,27361.0,69.076,2016-05-01,1.2827045447719403
ScheduledDomestic,Vistara,2016,6,1890,3088.08,1990.0,226938.0,241416.0,305671.0,78.979,2839.0,0.0,2839.0,18106.0,2839.0,0.0,20945.0,29853.0,70.16,2016-06-01,1.4301990057464333
ScheduledDomestic,Vistara,2016,7,1969,3278.35,2118.0,225103.0,248636.0,330543.0,75.22,2410.0,0.0,2410.0,18648.0,2910.0,0.0,21558.0,31765.0,67.867,2016-07-01,1.3280051009819085
ScheduledDomestic,Vistara,2016,8,1892,3207.7,2067.0,205157.0,225991.0,326607.0,69.194,2740.0,0.0,2740.0,16949.0,2740.0,0.0,19689.0,31007.0,63.499,2016-08-01,1.2285559477804586
ScheduledDomestic,Vistara,2016,9,1765,2962.8,1945.0,203216.0,223479.0,307339.0,72.714,2726.0,0.0,2726.0,16761.0,2726.0,0.0,19487.0,29178.0,66.787,2016-09-01,1.2393267424068246
ScheduledDomestic,Vistara,2016,10,2123,3606.73,2373.0,232371.0,259588.0,375010.0,69.222,3344.0,0.0,3344.0,19469.0,3344.0,0.0,22813.0,35602.0,64.078,2016-10-01,1.3447101677984126
ScheduledDomestic,Vistara,2016,11,2181,3810.016,2466.0,260447.0,289788.0,389729.0,74.356,2588.0,0.0,2588.0,21734.0,2588.0,0.0,24322.0,36999.0,65.737,2016-11-01,1.4563949925157937
